"loc09_id";"loc09_loc08_id";"loc09_nam";"loc09_typ";"loc09_text_beschr";"loc09_text_bem";"loc09_text_lit";"x";"y";"loc09_autochron"
6364;6364;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6365;6365;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6366;6366;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
6367;6367;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6368;6368;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
6369;6369;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6370;6370;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Latène,"
6371;6371;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Latène,"
6372;6372;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Latène,"
6373;6373;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Latène,"
6374;6374;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6375;6375;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Latène,"
6376;6376;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Ältere Latènezeit,"
6377;6377;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Latène,"
6378;6378;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6379;6379;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
6380;6380;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
6381;6381;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
6382;6382;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6383;6383;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
6384;6384;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Ältere Latènezeit,"
6385;6385;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6386;6386;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6387;6387;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6388;6388;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6389;6389;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6390;6390;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6391;6391;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
6392;6392;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6393;6393;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6394;6394;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6395;6395;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
6396;6396;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
6397;6397;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
6398;6398;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
6399;6399;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
6400;6400;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6401;6401;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
6402;6402;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Latène,"
6403;6403;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6404;6404;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6405;6405;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6406;6406;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
6407;6407;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6408;6408;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6409;6409;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Latène,"
6410;6410;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Latène,"
6411;6411;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
6412;6412;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit,"
6413;6413;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit,"
6414;6414;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
6415;6415;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit,"
6416;6416;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6417;6417;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6418;6418;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Latène,"
6419;6419;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit,"
6420;6420;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Latène,Eisenzeit>Hallstatt-D3,"
6421;6421;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6422;6422;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
6423;6423;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6424;6424;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6425;6425;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
6426;6426;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6427;6427;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6428;6428;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
6429;6429;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6430;6430;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6431;6431;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6432;6432;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Ältere Latènezeit,"
6433;6433;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6434;6434;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Latène,Eisenzeit>Hallstatt-D,"
6435;6435;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6436;6436;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6437;6437;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
6438;6438;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6439;6439;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6440;6440;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6441;6441;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Ältere Latènezeit,"
6442;6442;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
6443;6443;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
6444;6444;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6445;6445;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Ältere Latènezeit,"
6446;6446;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Ältere Latènezeit,"
6447;6447;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6448;6448;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6449;6449;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6450;6450;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Ältere Latènezeit,Eisenzeit>Hallstatt-D,"
6451;6451;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6452;6452;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6453;6453;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Latène,"
6454;6454;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6455;6455;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6456;6456;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6457;6457;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
6458;6458;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6459;6459;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6460;6460;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6461;6461;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6462;6462;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Latène,"
6463;6463;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6464;6464;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6465;6465;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Latène,"
6466;6466;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
6467;6467;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
6468;6468;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit,"
6469;6469;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6470;6470;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6471;6471;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
6472;6472;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Latène,"
6473;6473;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
6474;6474;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
6475;6475;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
6476;6476;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
6477;6477;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6478;6478;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6479;6479;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
6480;6480;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Latène,"
6481;6481;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6482;6482;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6483;6483;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit,"
6484;6484;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
6485;6485;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Ältere Latènezeit,"
6486;6486;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
6487;6487;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
6488;6488;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6489;6489;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6490;6490;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6491;6491;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6492;6492;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6493;6493;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6494;6494;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6495;6495;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6496;6496;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6497;6497;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6498;6498;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6499;6499;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6500;6500;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6501;6501;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
6502;6502;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6503;6503;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Ältere Latènezeit,"
6504;6504;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6505;6505;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6506;6506;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Latène,Eisenzeit>Hallstatt-D,"
6507;6507;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
6508;6508;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
6509;6509;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
6510;6510;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
6511;6511;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6512;6512;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
6513;6513;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6514;6514;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
6515;6515;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
6516;6516;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6517;6517;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
6518;6518;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Ältere Latènezeit>Latène-A1,"
6519;6519;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
6520;6520;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Latène,Eisenzeit>Hallstatt-D,"
6521;6521;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6522;6522;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
6523;6523;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit,"
6524;6524;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
6525;6525;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
6526;6526;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
6527;6527;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6528;6528;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6529;6529;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
6530;6530;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Latène,"
6531;6531;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6532;6532;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Latène,Eisenzeit>Hallstatt-D,"
6533;6533;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Latène,"
6534;6534;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Latène,"
6535;6535;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Latène,"
6536;6536;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Latène,"
6537;6537;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6538;6538;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6539;6539;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Latène,Eisenzeit>Hallstatt-D,"
6540;6540;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Latène,"
6541;6541;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Latène,"
6543;6543;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
6544;6544;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6545;6545;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Ältere Latènezeit>Latène-A,"
6546;6546;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
6547;6547;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6548;6548;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6549;6549;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
6550;6550;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Latène,"
6551;6551;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6552;6552;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Latène,"
6553;6553;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
6554;6554;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Latène,"
6555;6555;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6556;6556;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Latène,"
6557;6557;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit,"
6558;6558;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
6559;6559;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6560;6560;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Latène,"
6561;6561;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
6562;6562;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Latène,"
6563;6563;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Latène,"
6564;6564;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6565;6565;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Latène,"
6566;6566;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Latène,"
6567;6567;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
6568;6568;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Latène,"
6569;6569;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Latène,Eisenzeit>Hallstatt-D,"
6570;6570;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Latène,"
6571;6571;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Latène,"
6572;6572;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Latène,"
6573;6573;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Latène,"
6574;6574;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6575;6575;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Latène,"
6576;6576;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Latène,"
6577;6577;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Latène,"
6578;6578;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6579;6579;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Latène,"
6580;6580;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6581;6581;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6582;6582;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6583;6583;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6584;6584;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit,"
6585;6585;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6586;6586;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6587;6587;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6588;6588;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6589;6589;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Latène,"
6590;6590;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Latène,"
6591;6591;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit,"
6592;6592;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6593;6593;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-C,"
6594;6594;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt-D,"
6595;6595;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6596;6596;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6597;6597;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6598;6598;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Latène,"
6599;6599;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6600;6600;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6601;6601;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6602;6602;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Latène,"
6603;6603;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6604;6604;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6605;6605;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6606;6606;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Latène,"
6607;6607;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6608;6608;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6609;6609;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
6610;6610;"xx";224;" ";"aus shkr1 liegen keine info vor";"";;;"Eisenzeit>Hallstatt,"
